congress,convened,bioguide,name,state,senate_class,party,party_raw,birthday,age_years,age_days,age_exact
86,1959-01-07,M001014,Wayne Lyman Morse,OR,3,Democratic,Democrat,1900-10-20,58,79,58.2164
86,1959-01-07,M001022,Thruston Ballard Morton,KY,3,Republican,Republican,1907-08-19,51,141,51.3863
86,1959-01-07,S000505,George Armistead Smathers,FL,3,Democratic,Democrat,1913-11-14,45,54,45.1479
86,1959-01-07,J000160,Lyndon Baines Johnson,TX,2,Democratic,Democrat,1908-08-27,50,133,50.3644
86,1959-01-07,D000390,Thomas Joseph Dodd,CT,1,Democratic,Democrat,1907-05-15,51,237,51.6493
86,1959-01-07,G000320,Albert Arnold Gore,TN,1,Democratic,Democrat,1907-12-26,51,12,51.0329
86,1959-01-07,H000720,Spessard Lindsey Holland,FL,1,Democratic,Democrat,1892-07-10,66,181,66.4959
86,1959-01-07,M000311,Eugene Joseph McCarthy,MN,1,Democratic,Democrat,1916-03-29,42,284,42.7781
86,1959-01-07,P000552,Winston Lewis Prouty,VT,1,Republican,Republican,1906-09-01,52,128,52.3507
86,1959-01-07,W000518,John James Williams,DE,1,Republican,Republican,1904-05-17,54,235,54.6438
86,1959-01-07,Y000006,Ralph Webster Yarborough,TX,1,Democratic,Democrat,1903-06-08,55,213,55.5836
86,1959-01-07,Y000053,Stephen Marvin Young,OH,1,Democratic,Democrat,1889-05-04,69,248,69.6795
86,1959-01-07,A000161,Gordon Llewellyn Allott,CO,2,Republican,Republican,1907-01-02,52,5,52.0137
86,1959-01-07,A000186,Clinton Presba Anderson,NM,2,Democratic,Democrat,1895-10-23,63,76,63.2082
86,1959-01-07,B000201,Edward Lewis Bartlett,AK,2,Democratic,Democrat,1904-04-20,54,262,54.7178
86,1959-01-07,C000758,John Sherman Cooper,KY,2,Republican,Republican,1901-08-23,57,137,57.3753
86,1959-01-07,E000112,Allen Joseph Ellender,LA,2,Democratic,Democrat,1890-09-24,68,105,68.2877
86,1959-01-07,J000267,Benjamin Everett Jordan,NC,2,Democratic,Democrat,1896-09-08,62,121,62.3315
86,1959-01-07,M001078,Karl Earl Mundt,SD,2,Republican,Republican,1900-06-03,58,218,58.5973
86,1959-01-07,R000536,Richard Brevard Russell,GA,2,Democratic,Democrat,1897-11-02,61,66,61.1808
86,1959-01-07,S000590,Margaret Chase Smith,ME,2,Republican,Republican,1897-12-14,61,24,61.0658
86,1959-01-07,A000062,George David Aiken,VT,3,Republican,Republican,1892-08-20,66,140,66.3836
86,1959-01-07,B000384,Wallace Foster Bennett,UT,3,Republican,Republican,1898-11-13,60,55,60.1507
86,1959-01-07,B000436,Alan Harvey Bible,NV,3,Democratic,Democrat,1909-11-20,49,48,49.1315
86,1959-01-07,E000211,Samuel James Ervin,NC,3,Democratic,Democrat,1896-09-27,62,102,62.2795
86,1959-01-07,F000401,James William Fulbright,AR,3,Democratic,Democrat,1905-04-09,53,273,53.7479
86,1959-01-07,F000245,Hiram Leong Fong,HI,1,Republican,Republican,1906-10-15,52,84,52.2301
86,1959-01-07,H000291,Philip Aloysius Hart,MI,1,Democratic,Democrat,1912-12-10,46,28,46.0767
86,1959-01-07,H000297,Rupert Vance Hartke,IN,1,Democratic,Democrat,1919-05-31,39,221,39.6055
86,1959-01-07,H000875,Roman Lee Hruska,NE,1,Republican,Republican,1904-08-16,54,144,54.3945
86,1959-01-07,M000113,Michael Joseph Mansfield,MT,1,Democratic,Democrat,1903-03-16,55,297,55.8137
86,1959-01-07,M000445,Gale William McGee,WY,1,Democratic,Democrat,1915-03-17,43,296,43.811
86,1959-01-07,M001033,Frank Edward Moss,UT,1,Democratic,Democrat,1911-09-23,47,106,47.2904
86,1959-01-07,P000100,John Orlando Pastore,RI,1,Democratic,Democrat,1907-03-17,51,296,51.811
86,1959-01-07,S000174,Hugh Doggett Scott,PA,1,Republican,Republican,1900-11-11,58,57,58.1562
86,1959-01-07,S001136,William Stuart Symington,MO,1,Democratic,Democrat,1901-06-26,57,195,57.5342
86,1959-01-07,C000220,Clifford Philip Case,NJ,2,Republican,Republican,1904-04-16,54,266,54.7288
86,1959-01-07,C001006,Carl Thomas Curtis,NE,2,Republican,Republican,1905-03-15,53,298,53.8164
86,1959-01-07,E000018,James Oliver Eastland,MS,2,Democratic,Democrat,1904-11-28,54,40,54.1096
86,1959-01-07,M000332,John Little McClellan,AR,2,Democratic,Democrat,1896-02-25,62,316,62.8658
86,1959-01-07,S000701,John Jackson Sparkman,AL,2,Democratic,Democrat,1899-12-20,59,18,59.0493
86,1959-01-07,C000388,Frank Forrester Church,ID,3,Democratic,Democrat,1924-07-25,34,166,34.4548
86,1959-01-07,C000802,Norris H. Cotton,NH,3,Republican,Republican,1900-05-11,58,241,58.6603
86,1959-01-07,J000064,Jacob Koppel Javits,NY,3,Republican,Republican,1904-05-18,54,234,54.6411
86,1959-01-07,M000053,Warren Grant Magnuson,WA,3,Democratic,Democrat,1905-04-12,53,270,53.7397
86,1959-01-07,T000035,Herman Eugene Talmadge,GA,3,Democratic,Democrat,1913-08-09,45,151,45.4137
86,1959-01-07,Y000047,Milton Ruben Young,ND,3,Republican,Republican,1897-12-06,61,32,61.0877
86,1959-01-07,C000120,Howard Walter Cannon,NV,1,Democratic,Democrat,1912-01-26,46,346,46.9479
86,1959-01-07,H000953,Hubert Horatio Humphrey,MN,2,Democratic,Democrat,1911-05-27,47,225,47.6164
86,1959-01-07,M001121,Edmund Sixtus Muskie,ME,1,Democratic,Democrat,1914-03-28,44,285,44.7808
86,1959-01-07,W000502,Harrison Arlington Williams,NJ,1,Democratic,Democrat,1919-12-10,39,28,39.0767
86,1959-01-07,R000046,Jennings Randolph,WV,2,Democratic,Democrat,1902-03-08,56,305,56.8356
86,1959-01-07,G000267,Barry Morris Goldwater,AZ,1,Republican,Republican,1909-01-01,50,6,50.0164
86,1959-01-07,L000428,Russell Billiu Long,LA,3,Democratic,Democrat,1918-11-03,40,65,40.1781
86,1959-01-07,J000013,Henry Martin Jackson,WA,1,Democratic,Democrat,1912-05-31,46,221,46.6055
86,1959-01-07,P000553,William Proxmire,WI,1,Democratic,Democrat,1915-11-11,43,57,43.1562
86,1959-01-07,S000852,John Cornelius Stennis,MS,1,Democratic,Democrat,1901-08-03,57,157,57.4301
86,1959-01-07,T000254,J. Strom Thurmond,SC,2,Democratic,Democrat,1902-12-05,56,33,56.0904
86,1959-01-07,B001210,Robert C. Byrd,WV,1,Democratic,Democrat,1917-11-20,41,48,41.1315
87,1961-01-03,B000823,Henry Styles Bridges,NH,2,Republican,Republican,1898-09-09,62,116,62.3178
87,1961-01-03,B001167,Prescott Sheldon Bush,CT,3,Republican,Republican,1895-05-15,65,233,65.6384
87,1961-01-03,B001180,John Marshall Butler,MD,3,Republican,Republican,1897-07-21,63,166,63.4548
87,1961-01-03,C000128,Homer Earl Capehart,IN,3,Republican,Republican,1897-06-06,63,211,63.5781
87,1961-01-03,C000189,John Albert Carroll,CO,3,Democratic,Democrat,1901-07-30,59,157,59.4301
87,1961-01-03,C000221,Francis Higbee Case,SD,3,Republican,Republican,1896-12-09,64,25,64.0685
87,1961-01-03,W000465,Alexander Wiley,WI,3,Republican,Republican,1884-05-26,76,222,76.6082
87,1961-01-03,B000271,James Glenn Beall,MD,1,Republican,Republican,1894-06-05,66,212,66.5808
87,1961-01-03,B001208,Harry Flood Byrd,VA,1,Democratic,Democrat,1887-06-10,73,207,73.5671
87,1961-01-03,C000338,Dennis Chavez,NM,1,Democratic,Democrat,1888-04-08,72,270,72.7397
87,1961-01-03,E000181,Clair Engle,CA,1,Democratic,Democrat,1911-09-21,49,104,49.2849
87,1961-01-03,K000036,Kenneth Barnard Keating,NY,1,Republican,Republican,1900-05-18,60,230,60.6301
87,1961-01-03,L000425,Oren Ethelbirt Long,HI,3,Democratic,Democrat,1889-03-04,71,305,71.8356
87,1961-01-03,N000052,Maurine Brown Neuberger,OR,2,Democratic,Democrat,1907-01-09,53,360,53.9836
87,1961-01-03,S000517,Benjamin A. Smith,MA,1,Democratic,Democrat,1916-03-26,44,283,44.7753
87,1961-01-03,B000536,William Arvis Blakley,TX,2,Democratic,Democrat,1898-11-17,62,47,62.1288
87,1961-01-03,D000456,Paul Howard Douglas,IL,2,Democratic,Democrat,1892-03-26,68,283,68.7753
87,1961-01-03,D000585,Henry Clarence Dworshak,ID,2,Republican,Republican,1894-08-29,66,127,66.3479
87,1961-01-03,H000561,John Joseph Hickey,WY,2,Democratic,Democrat,1911-08-22,49,134,49.3671
87,1961-01-03,K000044,Carey Estes Kefauver,TN,2,Democratic,Democrat,1903-07-26,57,161,57.4411
87,1961-01-03,K000144,Robert Samuel Kerr,OK,2,Democratic,Democrat,1896-09-11,64,114,64.3123
87,1961-01-03,M000582,Patrick Vincent McNamara,MI,2,Democratic,Democrat,1894-10-04,66,91,66.2493
87,1961-01-03,R000317,Absalom Willis Robertson,VA,2,Democratic,Democrat,1887-05-27,73,221,73.6055
87,1961-01-03,S000021,Leverett Saltonstall,MA,2,Republican,Republican,1892-09-01,68,124,68.3397
87,1961-01-03,S000138,Andrew Frank Schoeppel,KS,2,Republican,Republican,1894-11-23,66,41,66.1123
87,1961-01-03,C000154,Frank Carlson,KS,3,Republican,Republican,1893-01-23,67,346,67.9454
87,1961-01-03,C000444,Joseph Sill Clark,PA,3,Democratic,Democrat,1901-10-21,59,74,59.2027
87,1961-01-03,D000360,Everett McKinley Dirksen,IL,3,Republican,Republican,1896-01-04,64,365,64.9973
87,1961-01-03,G000508,Ernest Gruening,AK,3,Democratic,Democrat,1887-02-06,73,332,73.9071
87,1961-01-03,H000385,Carl Trumbull Hayden,AZ,3,Democratic,Democrat,1877-10-02,83,93,83.2548
87,1961-01-03,H000559,Bourke Blakemore Hickenlooper,IA,3,Republican,Republican,1896-07-21,64,166,64.4548
87,1961-01-03,H000598,Joseph Lister Hill,AL,3,Democratic,Democrat,1894-12-29,66,5,66.0137
87,1961-01-03,J000195,Olin DeWitt Talmadge Johnston,SC,3,Democratic,Democrat,1896-11-18,64,46,64.126
87,1961-01-03,K000335,Thomas Henry Kuchel,CA,3,Republican,Republican,1910-08-15,50,141,50.3863
87,1961-01-03,L000122,Frank John Lausche,OH,3,Democratic,Democrat,1895-11-14,65,50,65.137
87,1961-01-03,L000415,Edward Vaughn Long,MO,3,Democratic,Democrat,1908-07-18,52,169,52.463
87,1961-01-03,M000859,Almer Stillwell Mike Monroney,OK,3,Democratic,Democrat,1902-03-02,58,307,58.8411
87,1961-01-03,M001014,Wayne Lyman Morse,OR,3,Democratic,Democrat,1900-10-20,60,75,60.2055
87,1961-01-03,M001022,Thruston Ballard Morton,KY,3,Republican,Republican,1907-08-19,53,137,53.3753
87,1961-01-03,S000505,George Armistead Smathers,FL,3,Democratic,Democrat,1913-11-14,47,50,47.137
87,1961-01-03,D000390,Thomas Joseph Dodd,CT,1,Democratic,Democrat,1907-05-15,53,233,53.6384
87,1961-01-03,G000320,Albert Arnold Gore,TN,1,Democratic,Democrat,1907-12-26,53,8,53.0219
87,1961-01-03,H000720,Spessard Lindsey Holland,FL,1,Democratic,Democrat,1892-07-10,68,177,68.4849
87,1961-01-03,M000311,Eugene Joseph McCarthy,MN,1,Democratic,Democrat,1916-03-29,44,280,44.7671
87,1961-01-03,P000552,Winston Lewis Prouty,VT,1,Republican,Republican,1906-09-01,54,124,54.3397
87,1961-01-03,W000518,John James Williams,DE,1,Republican,Republican,1904-05-17,56,231,56.6329
87,1961-01-03,Y000006,Ralph Webster Yarborough,TX,1,Democratic,Democrat,1903-06-08,57,209,57.5726
87,1961-01-03,Y000053,Stephen Marvin Young,OH,1,Democratic,Democrat,1889-05-04,71,244,71.6685
87,1961-01-03,A000161,Gordon Llewellyn Allott,CO,2,Republican,Republican,1907-01-02,54,1,54.0027
87,1961-01-03,A000186,Clinton Presba Anderson,NM,2,Democratic,Democrat,1895-10-23,65,72,65.1973
87,1961-01-03,B000201,Edward Lewis Bartlett,AK,2,Democratic,Democrat,1904-04-20,56,258,56.7068
87,1961-01-03,B000593,James Caleb Boggs,DE,2,Republican,Republican,1909-05-15,51,233,51.6384
87,1961-01-03,C000758,John Sherman Cooper,KY,2,Republican,Republican,1901-08-23,59,133,59.3644
87,1961-01-03,E000112,Allen Joseph Ellender,LA,2,Democratic,Democrat,1890-09-24,70,101,70.2767
87,1961-01-03,J000267,Benjamin Everett Jordan,NC,2,Democratic,Democrat,1896-09-08,64,117,64.3205
87,1961-01-03,M000730,Jack Richard Miller,IA,2,Republican,Republican,1916-06-06,44,211,44.5781
87,1961-01-03,M001078,Karl Earl Mundt,SD,2,Republican,Republican,1900-06-03,60,214,60.5863
87,1961-01-03,R000536,Richard Brevard Russell,GA,2,Democratic,Democrat,1897-11-02,63,62,63.1699
87,1961-01-03,S000590,Margaret Chase Smith,ME,2,Republican,Republican,1897-12-14,63,20,63.0548
87,1961-01-03,A000062,George David Aiken,VT,3,Republican,Republican,1892-08-20,68,136,68.3726
87,1961-01-03,B000384,Wallace Foster Bennett,UT,3,Republican,Republican,1898-11-13,62,51,62.1397
87,1961-01-03,B000436,Alan Harvey Bible,NV,3,Democratic,Democrat,1909-11-20,51,44,51.1205
87,1961-01-03,E000211,Samuel James Ervin,NC,3,Democratic,Democrat,1896-09-27,64,98,64.2685
87,1961-01-03,F000401,James William Fulbright,AR,3,Democratic,Democrat,1905-04-09,55,269,55.737
87,1961-01-03,F000245,Hiram Leong Fong,HI,1,Republican,Republican,1906-10-15,54,80,54.2192
87,1961-01-03,H000291,Philip Aloysius Hart,MI,1,Democratic,Democrat,1912-12-10,48,24,48.0658
87,1961-01-03,H000297,Rupert Vance Hartke,IN,1,Democratic,Democrat,1919-05-31,41,217,41.5945
87,1961-01-03,H000875,Roman Lee Hruska,NE,1,Republican,Republican,1904-08-16,56,140,56.3836
87,1961-01-03,M000113,Michael Joseph Mansfield,MT,1,Democratic,Democrat,1903-03-16,57,293,57.8027
87,1961-01-03,M000445,Gale William McGee,WY,1,Democratic,Democrat,1915-03-17,45,292,45.8
87,1961-01-03,M001033,Frank Edward Moss,UT,1,Democratic,Democrat,1911-09-23,49,102,49.2795
87,1961-01-03,P000100,John Orlando Pastore,RI,1,Democratic,Democrat,1907-03-17,53,292,53.8
87,1961-01-03,S000174,Hugh Doggett Scott,PA,1,Republican,Republican,1900-11-11,60,53,60.1452
87,1961-01-03,S001136,William Stuart Symington,MO,1,Democratic,Democrat,1901-06-26,59,191,59.5233
87,1961-01-03,C000220,Clifford Philip Case,NJ,2,Republican,Republican,1904-04-16,56,262,56.7178
87,1961-01-03,C001006,Carl Thomas Curtis,NE,2,Republican,Republican,1905-03-15,55,294,55.8055
87,1961-01-03,E000018,James Oliver Eastland,MS,2,Democratic,Democrat,1904-11-28,56,36,56.0986
87,1961-01-03,M000332,John Little McClellan,AR,2,Democratic,Democrat,1896-02-25,64,313,64.8552
87,1961-01-03,M000671,Lee Warren Metcalf,MT,2,Democratic,Democrat,1911-01-28,49,341,49.9317
87,1961-01-03,S000701,John Jackson Sparkman,AL,2,Democratic,Democrat,1899-12-20,61,14,61.0384
87,1961-01-03,C000388,Frank Forrester Church,ID,3,Democratic,Democrat,1924-07-25,36,162,36.4438
87,1961-01-03,C000802,Norris H. Cotton,NH,3,Republican,Republican,1900-05-11,60,237,60.6493
87,1961-01-03,J000064,Jacob Koppel Javits,NY,3,Republican,Republican,1904-05-18,56,230,56.6301
87,1961-01-03,M000053,Warren Grant Magnuson,WA,3,Democratic,Democrat,1905-04-12,55,266,55.7288
87,1961-01-03,T000035,Herman Eugene Talmadge,GA,3,Democratic,Democrat,1913-08-09,47,147,47.4027
87,1961-01-03,Y000047,Milton Ruben Young,ND,3,Republican,Republican,1897-12-06,63,28,63.0767
87,1961-01-03,C000120,Howard Walter Cannon,NV,1,Democratic,Democrat,1912-01-26,48,343,48.9372
87,1961-01-03,H000953,Hubert Horatio Humphrey,MN,2,Democratic,Democrat,1911-05-27,49,221,49.6055
87,1961-01-03,M001121,Edmund Sixtus Muskie,ME,1,Democratic,Democrat,1914-03-28,46,281,46.7699
87,1961-01-03,W000502,Harrison Arlington Williams,NJ,1,Democratic,Democrat,1919-12-10,41,24,41.0658
87,1961-01-03,R000046,Jennings Randolph,WV,2,Democratic,Democrat,1902-03-08,58,301,58.8247
87,1961-01-03,G000267,Barry Morris Goldwater,AZ,1,Republican,Republican,1909-01-01,52,2,52.0055
87,1961-01-03,L000428,Russell Billiu Long,LA,3,Democratic,Democrat,1918-11-03,42,61,42.1671
87,1961-01-03,J000013,Henry Martin Jackson,WA,1,Democratic,Democrat,1912-05-31,48,217,48.5945
87,1961-01-03,P000553,William Proxmire,WI,1,Democratic,Democrat,1915-11-11,45,53,45.1452
87,1961-01-03,S000852,John Cornelius Stennis,MS,1,Democratic,Democrat,1901-08-03,59,153,59.4192
87,1961-01-03,B001077,Quentin Northrup Burdick,ND,1,Democratic,Democrat,1908-06-19,52,198,52.5425
87,1961-01-03,P000193,Claiborne de Borda Pell,RI,2,Democratic,Democrat,1918-11-22,42,42,42.1151
87,1961-01-03,T000254,J. Strom Thurmond,SC,2,Republican,Republican,1902-12-05,58,29,58.0795
87,1961-01-03,B001210,Robert C. Byrd,WV,1,Democratic,Democrat,1917-11-20,43,44,43.1205
88,1963-01-09,B000271,James Glenn Beall,MD,1,Republican,Republican,1894-06-05,68,218,68.5973
88,1963-01-09,B001208,Harry Flood Byrd,VA,1,Democratic,Democrat,1887-06-10,75,213,75.5836
88,1963-01-09,E000181,Clair Engle,CA,1,Democratic,Democrat,1911-09-21,51,110,51.3014
88,1963-01-09,K000036,Kenneth Barnard Keating,NY,1,Republican,Republican,1900-05-18,62,236,62.6466
88,1963-01-09,N000052,Maurine Brown Neuberger,OR,2,Democratic,Democrat,1907-01-09,56,0,56.0
88,1963-01-09,D000456,Paul Howard Douglas,IL,2,Democratic,Democrat,1892-03-26,70,289,70.7918
88,1963-01-09,K000044,Carey Estes Kefauver,TN,2,Democratic,Democrat,1903-07-26,59,167,59.4575
88,1963-01-09,M000582,Patrick Vincent McNamara,MI,2,Democratic,Democrat,1894-10-04,68,97,68.2658
88,1963-01-09,R000317,Absalom Willis Robertson,VA,2,Democratic,Democrat,1887-05-27,75,227,75.6219
88,1963-01-09,S000021,Leverett Saltonstall,MA,2,Republican,Republican,1892-09-01,70,130,70.3562
88,1963-01-09,M000623,Edwin Leard Mechem,NM,1,Republican,Republican,1912-07-02,50,191,50.5233
88,1963-01-09,S000434,Milward Lee Simpson,WY,2,Republican,Republican,1897-11-12,65,58,65.1589
88,1963-01-09,B000813,Daniel Baugh Brewster,MD,3,Democratic,Democrat,1923-11-23,39,47,39.1288
88,1963-01-09,C000154,Frank Carlson,KS,3,Republican,Republican,1893-01-23,69,351,69.9616
88,1963-01-09,C000444,Joseph Sill Clark,PA,3,Democratic,Democrat,1901-10-21,61,80,61.2192
88,1963-01-09,D000360,Everett McKinley Dirksen,IL,3,Republican,Republican,1896-01-04,67,5,67.0137
88,1963-01-09,E000055,James Howard Edmondson,OK,2,Democratic,Democrat,1925-09-27,37,104,37.2849
88,1963-01-09,G000508,Ernest Gruening,AK,3,Democratic,Democrat,1887-02-06,75,337,75.9233
88,1963-01-09,H000385,Carl Trumbull Hayden,AZ,3,Democratic,Democrat,1877-10-02,85,99,85.2712
88,1963-01-09,H000559,Bourke Blakemore Hickenlooper,IA,3,Republican,Republican,1896-07-21,66,172,66.4712
88,1963-01-09,H000598,Joseph Lister Hill,AL,3,Democratic,Democrat,1894-12-29,68,11,68.0301
88,1963-01-09,J000195,Olin DeWitt Talmadge Johnston,SC,3,Democratic,Democrat,1896-11-18,66,52,66.1425
88,1963-01-09,K000335,Thomas Henry Kuchel,CA,3,Republican,Republican,1910-08-15,52,147,52.4027
88,1963-01-09,L000122,Frank John Lausche,OH,3,Democratic,Democrat,1895-11-14,67,56,67.1534
88,1963-01-09,L000415,Edward Vaughn Long,MO,3,Democratic,Democrat,1908-07-18,54,175,54.4795
88,1963-01-09,M000859,Almer Stillwell Mike Monroney,OK,3,Democratic,Democrat,1902-03-02,60,313,60.8575
88,1963-01-09,M001014,Wayne Lyman Morse,OR,3,Democratic,Democrat,1900-10-20,62,81,62.2219
88,1963-01-09,M001022,Thruston Ballard Morton,KY,3,Republican,Republican,1907-08-19,55,143,55.3918
88,1963-01-09,S000505,George Armistead Smathers,FL,3,Democratic,Democrat,1913-11-14,49,56,49.1534
88,1963-01-09,D000390,Thomas Joseph Dodd,CT,1,Democratic,Democrat,1907-05-15,55,239,55.6548
88,1963-01-09,G000320,Albert Arnold Gore,TN,1,Democratic,Democrat,1907-12-26,55,14,55.0384
88,1963-01-09,H000720,Spessard Lindsey Holland,FL,1,Democratic,Democrat,1892-07-10,70,183,70.5014
88,1963-01-09,M000311,Eugene Joseph McCarthy,MN,1,Democratic,Democrat,1916-03-29,46,286,46.7836
88,1963-01-09,P000552,Winston Lewis Prouty,VT,1,Republican,Republican,1906-09-01,56,130,56.3562
88,1963-01-09,W000518,John James Williams,DE,1,Republican,Republican,1904-05-17,58,237,58.6493
88,1963-01-09,Y000006,Ralph Webster Yarborough,TX,1,Democratic,Democrat,1903-06-08,59,215,59.589
88,1963-01-09,Y000053,Stephen Marvin Young,OH,1,Democratic,Democrat,1889-05-04,73,250,73.6849
88,1963-01-09,A000161,Gordon Llewellyn Allott,CO,2,Republican,Republican,1907-01-02,56,7,56.0192
88,1963-01-09,A000186,Clinton Presba Anderson,NM,2,Democratic,Democrat,1895-10-23,67,78,67.2137
88,1963-01-09,B000201,Edward Lewis Bartlett,AK,2,Democratic,Democrat,1904-04-20,58,264,58.7233
88,1963-01-09,B000593,James Caleb Boggs,DE,2,Republican,Republican,1909-05-15,53,239,53.6548
88,1963-01-09,C000758,John Sherman Cooper,KY,2,Republican,Republican,1901-08-23,61,139,61.3808
88,1963-01-09,E000112,Allen Joseph Ellender,LA,2,Democratic,Democrat,1890-09-24,72,107,72.2932
88,1963-01-09,J000267,Benjamin Everett Jordan,NC,2,Democratic,Democrat,1896-09-08,66,123,66.337
88,1963-01-09,J000269,Leonard Beck Jordan,ID,2,Republican,Republican,1899-05-15,63,239,63.6548
88,1963-01-09,M000730,Jack Richard Miller,IA,2,Republican,Republican,1916-06-06,46,217,46.5945
88,1963-01-09,M001078,Karl Earl Mundt,SD,2,Republican,Republican,1900-06-03,62,220,62.6027
88,1963-01-09,R000536,Richard Brevard Russell,GA,2,Democratic,Democrat,1897-11-02,65,68,65.1863
88,1963-01-09,S000590,Margaret Chase Smith,ME,2,Republican,Republican,1897-12-14,65,26,65.0712
88,1963-01-09,A000062,George David Aiken,VT,3,Republican,Republican,1892-08-20,70,142,70.389
88,1963-01-09,B000384,Wallace Foster Bennett,UT,3,Republican,Republican,1898-11-13,64,57,64.1562
88,1963-01-09,B000436,Alan Harvey Bible,NV,3,Democratic,Democrat,1909-11-20,53,50,53.137
88,1963-01-09,D000409,Peter Hoyt Dominick,CO,3,Republican,Republican,1915-07-07,47,186,47.5096
88,1963-01-09,E000211,Samuel James Ervin,NC,3,Democratic,Democrat,1896-09-27,66,104,66.2849
88,1963-01-09,F000401,James William Fulbright,AR,3,Democratic,Democrat,1905-04-09,57,275,57.7534
88,1963-01-09,F000245,Hiram Leong Fong,HI,1,Republican,Republican,1906-10-15,56,86,56.2356
88,1963-01-09,H000291,Philip Aloysius Hart,MI,1,Democratic,Democrat,1912-12-10,50,30,50.0822
88,1963-01-09,H000297,Rupert Vance Hartke,IN,1,Democratic,Democrat,1919-05-31,43,223,43.611
88,1963-01-09,H000875,Roman Lee Hruska,NE,1,Republican,Republican,1904-08-16,58,146,58.4
88,1963-01-09,M000113,Michael Joseph Mansfield,MT,1,Democratic,Democrat,1903-03-16,59,299,59.8192
